gpr_mean,true_y,gpr_lwr,gpr_upr,t0_mean,t0_lwr,t0_upr,Treated,obs_id,period
8.378666971250428,7.76923076923077,7.999842792472144,8.757491150028713,8.378666971250428,7.999842792472144,8.757491150028713,0.0,3147.0,3.0
8.541555479680273,9.07692307692308,8.165727932351777,8.91738302700877,8.541555479680273,8.165727932351777,8.91738302700877,0.0,3147.0,4.0
8.553311595112891,9.46153846153846,8.17975010873122,8.926873081494563,8.553311595112891,8.17975010873122,8.926873081494563,0.0,3147.0,5.0
8.430308282532296,7.76923076923077,8.05844039705059,8.802176168014002,8.430308282532296,8.05844039705059,8.802176168014002,0.0,3147.0,6.0
8.409898972842832,5.61538461538461,8.03976116333896,8.780036782346704,8.409898972842832,8.03976116333896,8.780036782346704,0.0,3147.0,7.0
8.646992734690999,6.92307692307692,8.278281147882309,9.015704321499689,8.646992734690999,8.278281147882309,9.015704321499689,0.0,3147.0,8.0
8.970780004716353,9.84615384615385,8.602634052706549,9.338925956726158,8.970780004716353,8.602634052706549,9.338925956726158,0.0,3147.0,9.0
9.10570244620311,10.0769230769231,8.737688183045682,9.47371670936054,9.10570244620311,8.737688183045682,9.47371670936054,0.0,3147.0,10.0
9.032811917313827,9.69230769230769,8.664619365305398,9.401004469322256,9.032811917313827,8.664619365305398,9.401004469322256,0.0,3147.0,11.0
8.934681108454129,6.61538461538461,8.56604201866462,9.303320198243638,8.934681108454129,8.56604201866462,9.303320198243638,0.0,3147.0,12.0
8.907338350642576,9.61538461538461,8.53784175343406,9.276834947851091,8.907338350642576,8.53784175343406,9.276834947851091,0.0,3147.0,13.0
8.91386268871003,8.23076923076923,8.542931056490145,9.284794320929914,8.91386268871003,8.542931056490145,9.284794320929914,0.0,3147.0,14.0
8.89482411499304,9.46153846153846,8.521570118125979,9.268078111860103,8.89482411499304,8.521570118125979,9.268078111860103,0.0,3147.0,15.0
8.827657792383242,9.92307692307692,8.451703725627628,9.203611859138856,8.827657792383242,8.451703725627628,9.203611859138856,0.0,3147.0,16.0
8.781005508117806,8.30769230769231,8.402391772409723,9.159619243825889,8.781005508117806,8.402391772409723,9.159619243825889,0.0,3147.0,17.0
8.838954403046385,9.84615384615385,8.457920966035944,9.219987840056826,8.838954403046385,8.457920966035944,9.219987840056826,0.0,3147.0,18.0
