obs_id,date,Treated,post,econ_active_rate,literacy_rate,pop_hh_ratio,hindu_rate,polygamy_rate,mean_ntl,period
103,2005-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,14
103,2006-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,15
103,2007-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,16
103,2008-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,17
103,2009-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,18
103,2010-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,19
103,2011-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,20
103,2012-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,21
103,2013-01-01,0,1,0.703768318,0.589454435,4.864946889,1.201497193,0.020935101,0.0,22
104,1992-01-01,0,0,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,1
104,1993-01-01,0,0,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,2
104,1994-01-01,0,0,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,3
104,1995-01-01,0,0,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,4
104,1996-01-01,0,0,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,5
104,1997-01-01,0,0,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,6
104,1998-01-01,0,0,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,7
104,1999-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,8
104,2000-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,9
104,2001-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,10
104,2002-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,11
104,2003-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,12
104,2004-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,13
104,2005-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,14
104,2006-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,15
104,2007-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,16
104,2008-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,17
104,2009-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,18
104,2010-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,19
104,2011-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,20
104,2012-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,21
104,2013-01-01,0,1,0.55,0.591627907,5.189602446,1.125810253,0.015217391,0.0,22
105,1992-01-01,0,0,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,1
105,1993-01-01,0,0,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,2
105,1994-01-01,0,0,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,3
105,1995-01-01,0,0,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,4
105,1996-01-01,0,0,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,5
105,1997-01-01,0,0,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,6
105,1998-01-01,0,0,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,7
105,1999-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,8
105,2000-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,9
105,2001-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,10
105,2002-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,11
105,2003-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,12
105,2004-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,13
105,2005-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,14
105,2006-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,15
105,2007-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,16
105,2008-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,17
105,2009-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,18
105,2010-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,19
105,2011-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,20
105,2012-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,21
105,2013-01-01,0,1,0.610570825,0.512784091,5.28021978,1.178980229,0.014799154,0.0,22
106,1992-01-01,0,0,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,1
106,1993-01-01,0,0,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,2
106,1994-01-01,0,0,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,3
106,1995-01-01,0,0,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,4
106,1996-01-01,0,0,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,5
106,1997-01-01,0,0,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,6
106,1998-01-01,0,0,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,7
106,1999-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.083333333,8
106,2000-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,9
106,2001-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,10
106,2002-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,11
106,2003-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,12
106,2004-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,13
106,2005-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,14
106,2006-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,15
106,2007-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,16
106,2008-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,17
106,2009-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,18
106,2010-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,19
106,2011-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,20
106,2012-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,21
106,2013-01-01,0,1,0.487798265,0.542089985,5.648989899,1.112203844,0.018167028,0.0,22
107,1992-01-01,0,0,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,1
107,1993-01-01,0,0,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,2
107,1994-01-01,0,0,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,3
107,1995-01-01,0,0,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,4
107,1996-01-01,0,0,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,5
107,1997-01-01,0,0,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,6
107,1998-01-01,0,0,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,7
107,1999-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,8
107,2000-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,9
107,2001-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,10
107,2002-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,11
107,2003-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,12
107,2004-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,13
107,2005-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,14
107,2006-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,15
107,2007-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,16
107,2008-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,17
107,2009-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,18
107,2010-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,19
107,2011-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,20
107,2012-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,21
107,2013-01-01,0,1,0.626605505,0.559725159,5.245524297,1.050950756,0.036085627,0.0,22
108,1992-01-01,0,0,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,1
108,1993-01-01,0,0,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,2
108,1994-01-01,0,0,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,3
108,1995-01-01,0,0,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,4
108,1996-01-01,0,0,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,5
108,1997-01-01,0,0,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,6
108,1998-01-01,0,0,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,7
108,1999-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,8
108,2000-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,9
108,2001-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,10
108,2002-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,11
108,2003-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,12
108,2004-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,13
108,2005-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,14
108,2006-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,15
108,2007-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,16
108,2008-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,17
108,2009-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,18
108,2010-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,19
108,2011-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,20
108,2012-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,21
108,2013-01-01,0,1,0.679942591,0.527707809,5.342497136,0.702186964,0.058127018,0.0,22
109,1992-01-01,0,0,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,1
109,1993-01-01,0,0,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,2
109,1994-01-01,0,0,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,3
109,1995-01-01,0,0,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,4
109,1996-01-01,0,0,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,5
109,1997-01-01,0,0,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,6
109,1998-01-01,0,0,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,7
109,1999-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,8
109,2000-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,9
109,2001-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,10
109,2002-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,11
109,2003-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,12
109,2004-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,13
109,2005-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,14
109,2006-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,15
109,2007-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,16
109,2008-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,17
109,2009-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,18
109,2010-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,19
109,2011-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,20
109,2012-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,21
109,2013-01-01,0,1,0.563282857,0.51881058,5.291018998,,0.015516919,0.0,22
110,1992-01-01,0,0,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,1
110,1993-01-01,0,0,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,2
110,1994-01-01,0,0,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,3
110,1995-01-01,0,0,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,4
110,1996-01-01,0,0,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,5
110,1997-01-01,0,0,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,6
110,1998-01-01,0,0,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,7
110,1999-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,8
110,2000-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,9
110,2001-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,10
110,2002-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,11
110,2003-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,12
110,2004-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,13
110,2005-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,14
110,2006-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,15
110,2007-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,16
110,2008-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,17
110,2009-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,18
110,2010-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,19
110,2011-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,20
110,2012-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,21
110,2013-01-01,0,1,0.625563426,0.481121599,4.995024876,0.955926295,0.016419833,0.0,22
112,1992-01-01,0,0,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,1
112,1993-01-01,0,0,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,2
112,1994-01-01,0,0,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,3
112,1995-01-01,0,0,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,4
112,1996-01-01,0,0,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,5
112,1997-01-01,0,0,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,6
112,1998-01-01,0,0,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,7
112,1999-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,8
112,2000-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,9
112,2001-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,10
112,2002-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,11
112,2003-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,12
112,2004-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,13
112,2005-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,14
112,2006-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,15
112,2007-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,16
112,2008-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,17
112,2009-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,18
112,2010-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,19
112,2011-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,20
112,2012-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,21
112,2013-01-01,0,1,0.731084489,0.648203188,5.201954397,1.380713838,0.042244641,0.0,22
113,1992-01-01,0,0,0.594348659,0.552951026,,,0.010536398,0.0,1
113,1993-01-01,0,0,0.594348659,0.552951026,,,0.010536398,0.0,2
113,1994-01-01,0,0,0.594348659,0.552951026,,,0.010536398,0.0,3
113,1995-01-01,0,0,0.594348659,0.552951026,,,0.010536398,0.0,4
113,1996-01-01,0,0,0.594348659,0.552951026,,,0.010536398,0.0,5
113,1997-01-01,0,0,0.594348659,0.552951026,,,0.010536398,0.0,6
113,1998-01-01,0,0,0.594348659,0.552951026,,,0.010536398,0.0,7
113,1999-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,8
113,2000-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,9
113,2001-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,10
113,2002-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,11
113,2003-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,12
113,2004-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,13
113,2005-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,14
113,2006-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,15
113,2007-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,16
113,2008-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,17
113,2009-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,18
113,2010-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,19
113,2011-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,20
113,2012-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,21
113,2013-01-01,0,1,0.594348659,0.552951026,,,0.010536398,0.0,22
115,1992-01-01,0,0,0.59794122,0.672982092,,,0.027599582,0.0,1
115,1993-01-01,0,0,0.59794122,0.672982092,,,0.027599582,0.0,2
115,1994-01-01,0,0,0.59794122,0.672982092,,,0.027599582,0.0,3
115,1995-01-01,0,0,0.59794122,0.672982092,,,0.027599582,0.0,4
115,1996-01-01,0,0,0.59794122,0.672982092,,,0.027599582,0.0,5
115,1997-01-01,0,0,0.59794122,0.672982092,,,0.027599582,0.0,6
115,1998-01-01,0,0,0.59794122,0.672982092,,,0.027599582,0.0,7
115,1999-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,8
115,2000-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,9
115,2001-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,10
115,2002-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,11
115,2003-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,12
115,2004-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,13
115,2005-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,14
115,2006-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,15
115,2007-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,16
115,2008-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,17
115,2009-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,18
115,2010-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,19
115,2011-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,20
115,2012-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.0,21
115,2013-01-01,0,1,0.59794122,0.672982092,,,0.027599582,0.740740741,22
117,1992-01-01,0,0,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,1
117,1993-01-01,0,0,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,2
117,1994-01-01,0,0,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,3
117,1995-01-01,0,0,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,4
117,1996-01-01,0,0,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,5
117,1997-01-01,0,0,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,6
117,1998-01-01,0,0,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,7
117,1999-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0703125,8
117,2000-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,9
117,2001-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,10
117,2002-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,11
117,2003-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,12
117,2004-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,13
117,2005-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,14
117,2006-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,15
117,2007-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,16
117,2008-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,17
117,2009-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,18
117,2010-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,19
117,2011-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,20
117,2012-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,21
117,2013-01-01,0,1,0.76195122,0.520296724,5.546144121,1.324595395,0.019512195,0.0,22
118,1992-01-01,0,0,0.669365285,0.630309989,,,0.027202073,0.0,1
118,1993-01-01,0,0,0.669365285,0.630309989,,,0.027202073,0.0,2
118,1994-01-01,0,0,0.669365285,0.630309989,,,0.027202073,0.0,3
118,1995-01-01,0,0,0.669365285,0.630309989,,,0.027202073,0.0,4
118,1996-01-01,0,0,0.669365285,0.630309989,,,0.027202073,0.0,5
118,1997-01-01,0,0,0.669365285,0.630309989,,,0.027202073,0.0,6
118,1998-01-01,0,0,0.669365285,0.630309989,,,0.027202073,0.0,7
118,1999-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,8
118,2000-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,9
118,2001-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,10
118,2002-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,11
118,2003-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,12
118,2004-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,13
118,2005-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,14
118,2006-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,15
118,2007-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,16
118,2008-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,17
118,2009-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,18
118,2010-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,19
118,2011-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,20
118,2012-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,21
118,2013-01-01,0,1,0.669365285,0.630309989,,,0.027202073,0.0,22
119,1992-01-01,0,0,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,1
119,1993-01-01,0,0,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,2
119,1994-01-01,0,0,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,3
119,1995-01-01,0,0,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,4
119,1996-01-01,0,0,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,5
119,1997-01-01,0,0,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,6
119,1998-01-01,0,0,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,7
119,1999-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,8
119,2000-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,9
119,2001-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,10
119,2002-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,11
119,2003-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,12
119,2004-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,13
119,2005-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,14
119,2006-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,15
119,2007-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,16
119,2008-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,17
119,2009-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,18
119,2010-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,19
119,2011-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,20
119,2012-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,21
119,2013-01-01,0,1,0.622003425,0.642751479,5.431654676,0.905960265,0.021832192,0.0,22
120,1992-01-01,0,0,0.683006053,0.622709214,5.289509537,1.181712814,0.015502731,0.0,1
120,1993-01-01,0,0,0.683006053,0.622709214,5.289509537,1.181712814,0.015502731,0.0,2
120,1994-01-01,0,0,0.683006053,0.622709214,5.289509537,1.181712814,0.015502731,0.0,3
120,1995-01-01,0,0,0.683006053,0.622709214,5.289509537,1.181712814,0.015502731,0.0,4
120,1996-01-01,0,0,0.683006053,0.622709214,5.289509537,1.181712814,0.015502731,0.0,5
